Name,xpos,ypos,zpos,hNode,tNode,pressure,pressure_mmHg,volume,cellvolume
282,2413.80004882812,396.899993896484,10,0,0,5285.80952725864,39.6435714544398,31525.9609075906,3082551.51403575
283,2546.10009765625,2308.5,10,0,0,5285.71372219458,39.6428529164594,509335.897387044,0
284,2157.30004882812,3415.5,10,0,0,2864.19862704957,21.4814897028718,541861.028986748,0
285,3547.80004882812,2305.80004882812,10,0,0,5298.06594039255,39.7354945529441,395853.158516015,0
286,4274.10009765625,2799.89990234375,10,0,0,2875.23347709444,21.5642510782083,191526.388193797,206436555.992306
287,3987.89990234375,1539,10,0,0,5313.93461285082,39.8545095963811,713854.163395461,0
288,3350.69995117188,3250.80004882812,10,0,0,2872.8698997756,21.546524248317,327574.246066646,0
289,2227.5,4109.39990234375,10,0,0,2860.03043796029,21.4502282847022,376644.612833705,293287222.658093
290,2781,3329.10009765625,10,0,0,2868.06205865787,21.510465439934,599831.923861791,0
291,3480.30004882812,3458.69995117188,10,0,0,2872.92144038621,21.5469108028966,262984.758820235,20180233.0441875
292,4144.5,3202.19995117188,10,0,0,2861.26173647167,21.4594630235375,12010.1293459933,4797220.74236884
293,4033.80004882812,3083.39990234375,10,0,0,2873.96691664797,21.5547518748598,236953.102318042,0
294,4023,4114.7998046875,10,0,0,2432.04105100571,18.2403078825428,119869.914282498,21595794.2448211
295,3639.60009765625,4212,10,0,0,2428.53649722156,18.2140237291617,230229.331678677,0
296,2278.80004882812,3507.30004882812,10,0,0,2864.35825001285,21.4826868750964,538614.342883948,0
297,2754,5886,10,0,0,-118.223526966292,-0.886676452247193,205722.27381725,0
298,2373.30004882812,5680.7998046875,10,0,0,-100.555837502237,-0.754168781266781,224114.844165169,0
299,2108.69995117188,5081.39990234375,10,0,0,56.3981662075967,0.422986246556975,10925.5502644359,0
300,3742.19995117188,5599.7998046875,10,0,0,2388.64508453431,17.9148381340073,17982.9503452213,0
301,3755.69995117188,5340.60009765625,10,0,0,2401.52084866492,18.0114063649869,60986.1458949421,0
302,3645,4641.2998046875,10,0,0,2419.59593790444,18.1469695342833,119157.892335951,0
303,2127.60009765625,4268.7001953125,10,0,0,-57.9738240176812,-0.434803680132609,128464.56245317,57984138.5464898
304,1271.69995117188,3005.10009765625,10,0,0,5078.62716560939,38.0897037420704,66472.5218895818,0
305,1463.40002441406,2762.10009765625,10,0,0,5272.88818187782,39.5466613640836,328314.654026156,0
306,990.900024414062,2799.89990234375,10,0,0,5072.4957274239,38.0437179556792,37213.5891632803,0
307,1471.5,3739.5,10,0,0,748.51986177545,5.61389896331588,14082.1550634283,0
308,1080,3620.69995117188,10,0,0,1394.28364862618,10.4571273646964,6329.5278426896,4217579.25885835
309,791.099975585938,4203.89990234375,10,0,0,643.980926255463,4.82985694691597,21063.183506774,0
310,1452.59997558594,5618.7001953125,10,0,0,-5128.63124187244,-38.4647343140433,176563.202398437,0
311,1212.30004882812,6331.5,10,0,0,-5216.64750877302,-39.1248563157977,430415.992695225,0
312,2767.5,6185.7001953125,10,0,0,-141.949770666659,-1.06462327999994,135219.398600864,0
313,1671.30004882812,4303.7998046875,10,0,0,-61.8500027311966,-0.463875020483974,670590.408165162,0
314,1979.09997558594,5116.5,10,0,0,-77.2250469587743,-0.579187852190807,70371.6858213806,1127716.28584083
315,1495.80004882812,3974.39990234375,10,0,0,521.205238027032,3.90903928520274,15283.1625492791,0
316,1325.69995117188,5859,10,0,0,-5152.99571962981,-38.6474678972235,289541.253951663,0
317,788.400024414062,2754,10,0,0,5053.20391177331,37.8990293382998,25797.1240836284,17553680.3894178
318,2106,969.299987792969,10,0,0,5285.79966959434,39.6434975219576,217663.683169203,26547495.0997704
319,3253.5,583.200012207031,10,0,0,5306.9831142636,39.802373356977,49386.7450675383,21872279.1220925
320,3334.5,712.799987792969,10,0,0,5307.08603231865,39.8031452423899,56487.2036452803,22732266.5115256
321,2910.60009765625,572.400024414062,10,0,0,5306.29912987836,39.7972434740877,12747.6075196865,0
322,2794.5,567,10,0,0,5306.27871948648,39.7970903961486,10550.8992209139,0
323,1393.19995117188,2143.80004882812,10,0,0,5272.83843208317,39.5462882406238,131897.032830545,6317457.19858095
324,1476.90002441406,2605.5,10,0,0,5272.87476667054,39.546560750029,530777.925791528,0
325,1271.69995117188,1671.30004882812,10,0,0,5172.75390390918,38.7956542793188,168545.365101946,74588023.477475
326,3037.5,6272.10009765625,10,0,0,-142.048699101433,-1.06536524326075,46456.4895076551,0
327,2961.89990234375,6466.5,10,0,0,-143.914577817079,-1.07935933362809,39461.2940908774,0
328,3518.10009765625,1242,10,0,0,5307.23218477286,39.8042413857965,159934.420797761,0
329,1906.19995117188,3032.10009765625,10,0,0,2863.74464641162,21.4780848480872,413620.485608798,160989534.557667
330,1998,5140.7998046875,10,0,0,-79.0797640606761,-0.593098230455071,79283.8589973204,0
331,3812.39990234375,6099.2998046875,10,0,0,2357.59560624929,17.6819670468697,11378.7814716865,4020461.86631727
332,3858.30004882812,5985.89990234375,10,0,0,2364.35859372653,17.732689452949,22935.8028170476,13754122.6590929
333,3933.89990234375,5805,10,0,0,2373.5097960697,17.8013234705228,31444.0337945221,46403339.8537005
334,2856.60009765625,810,10,0,0,5306.09918432895,39.7957438824671,17096.2043502469,0
335,4563,1406.69995117188,10,1,0,5332.9,39.99675,172220.483963415,0
336,3636.89990234375,1757.69995117188,10,0,0,5307.32696818492,39.8049522613869,672218.099630771,0
337,3645,3839.39990234375,10,0,0,2430.97767128609,18.2323325346457,235403.720320912,109960820.331836
338,1425.59997558594,5553.89990234375,10,0,0,-5127.79018268036,-38.4584263701027,41988.0464947484,9325355.59268738
339,1493.09997558594,2862,10,0,0,5273.44236873495,39.5508177655121,797725.501701357,353301425.676463
340,2562.30004882812,2354.39990234375,10,0,0,5285.70704557902,39.6428028418426,1099750.82776566,0
341,3480.30004882812,1879.19995117188,10,0,0,5303.02071670856,39.7726553753142,32924.0155782903,0
342,3372.30004882812,6385.5,10,0,0,-134.332219298463,-1.00749164473847,32660.8177213018,0
343,3647.69995117188,4687.2001953125,10,0,0,2418.25160596985,18.1368870447739,139440.190206319,0
344,3771.89990234375,5246.10009765625,10,0,0,2404.29415497533,18.032206162315,145306.966848001,0
345,4101.2998046875,5135.39990234375,10,0,0,2404.49637991283,18.0337228493462,32026.8966141427,342612351.04608
346,3817.80004882812,5265,10,0,0,2404.32028310536,18.0324021232902,28030.7073863459,19971176.1613388
347,3801.60009765625,5551.2001953125,10,0,0,2394.77667690394,17.9608250767796,61861.4575541775,0
348,1925.09997558594,4141.7998046875,10,0,0,-58.8243041262031,-0.441182280946523,328060.207213996,0
349,1741.5,4009.5,10,0,0,257.85108632315,1.93388314742362,33148.1242932123,0
350,2975.39990234375,6166.7998046875,10,0,0,-141.933279681485,-1.06449959761114,67000.9901156688,0
351,3051,6237,10,0,0,-141.931687214877,-1.06448765411158,52499.9523237645,0
352,850.5,6228.89990234375,10,0,1,-5265.18713161955,-39.4889034871466,270989.939770459,0
353,3591,1976.40002441406,10,0,0,5303.01638863063,39.7726229147297,536488.967135576,0
